InternalBPS,nama,email,alamat,kabupatenKotaId,kodeSatker,provinsiId,latitude,longitude
1,BPS KOTA CILEGON,bps3672@bps.go.id,-,271,3672,16,-6.0339729,106.0474936
1,BPS KOTA SERANG,bps3673@bps.go.id,-,272,3673,16,-6.1429255,106.1940712
1,BPS KOTA TANGERANG SELATAN,bps3674@bps.go.id,-,273,3674,16,-6.3386399,106.6724561
1,BPS KAB. JEMBRANA,bps5101@bps.go.id,-,274,5101,17,-8.355525,114.636183
1,BPS KAB. TABANAN,bps5102@bps.go.id,-,275,5102,17,-8.5406731,115.1347858
1,BPS KAB. BADUNG,bps5103@bps.go.id,-,276,5103,17,-8.5867804,115.2125343
1,BPS KAB. GIANYAR,bps5104@bps.go.id,-,277,5104,17,-8.5430071,115.3232492
1,BPS KAB. KLUNGKUNG,bps5105@bps.go.id,-,278,5105,17,-8.5234336,115.4022064
1,BPS KAB. BANGLI,bps5106@bps.go.id,-,279,5106,17,-8.462603,115.3539991
1,BPS KAB. KARANGASEM,bps5107@bps.go.id,-,280,5107,17,-8.4334498,115.6123838
1,BPS KAB. BULELENG,bps5108@bps.go.id,-,281,5108,17,-8.1151333,115.0868028
1,BPS KOTA DENPASAR,bps5171@bps.go.id,-,282,5171,17,-8.6544508,115.2289942
1,BPS KAB. LOMBOK BARAT,bps5201@bps.go.id,-,283,5201,18,-8.6515404,116.1107548
1,BPS KAB. LOMBOK TENGAH,bps5202@bps.go.id,-,284,5202,18,-8.7042447,116.2665384
1,BPS KAB. LOMBOK TIMUR,bps5203@bps.go.id,-,285,5203,18,-8.6492498,116.5350336
1,BPS KAB. SUMBAWA,bps5204@bps.go.id,-,286,5204,18,-8.4884874,117.4231583
1,BPS KAB. DOMPU,bps5205@bps.go.id,-,287,5205,18,-8.5370667,118.4635276
1,BPS KAB. BIMA,bps5206@bps.go.id,-,288,5206,18,-8.5144741,118.7249455
1,BPS KAB. SUMBAWA BARAT,bps5207@bps.go.id,-,289,5207,18,-8.774084,116.8251037
1,BPS KAB. LOMBOK UTARA,bps5208@bps.go.id,-,290,5208,18,-8.3216336,116.1953353
1,BPS KOTA MATARAM,bps5271@bps.go.id,-,291,5271,18,-8.5911824,116.0993651
1,BPS KOTA BIMA,bps5272@bps.go.id,-,292,5272,18,-8.5144741,118.7249455
1,BPS KAB. SUMBA BARAT,bps5301@bps.go.id,-,293,5301,19,-9.5310023,119.2937133
1,BPS KAB. SUMBA TIMUR,bps5302@bps.go.id,-,294,5302,19,-9.6509822,120.2628608
1,BPS KAB. KUPANG,bps5303@bps.go.id,-,295,5303,19,-10.1226279,123.7335644
1,BPS KAB TIMOR TENGAH SELATAN,bps5304@bps.go.id,-,296,5304,19,-9.8616074,124.2850543
1,BPS KAB. TIMOR TENGAH UTARA,bps5305@bps.go.id,-,297,5305,19,-9.4549315,124.4774111
1,BPS KAB. BELU,bps5306@bps.go.id,-,298,5306,19,-9.1024311,124.8824711
1,BPS KAB. ALOR,bps5307@bps.go.id,-,299,5307,19,-8.2199488,124.5414874
1,BPS KAB. LEMBATA,bps5308@bps.go.id,-,300,5308,19,-8.3576078,123.4597014
1,BPS KAB. FLORES TIMUR,bps5309@bps.go.id,-,301,5309,19,-8.331838,122.9972246
1,BPS KAB. SIKKA,bps5310@bps.go.id,-,302,5310,19,-8.625164,122.2111143
1,BPS KAB. ENDE,bps5311@bps.go.id,-,303,5311,19,-8.8396548,121.6603191
1,BPS KAB. NGADA,bps5312@bps.go.id,-,304,5312,19,-8.7861453,120.9833946
1,BPS KAB. MANGGARAI,bps5313@bps.go.id,-,305,5313,19,-8.6143452,120.4551107
1,BPS KAB. ROTE NDAO,bps5314@bps.go.id,-,306,5314,19,-10.7571344,123.0604324
1,BPS KAB. MANGGARAI BARAT,bps5315@bps.go.id,-,307,5315,19,-8.4794468,119.8900976
1,BPS KAB. SUMBA TENGAH,bps5316@bps.go.id,-,308,5316,19,-9.5938025,119.6579324
1,BPS KAB. SUMBA BARAT DAYA,bps5317@bps.go.id,-,309,5317,19,-9.4126396,119.1979076
1,BPS KAB. NAGEKEO,bps5318@bps.go.id,-,310,5318,19,-8.5743431,121.2815464
1,BPS KAB. MANGGARAI TIMUR,bps5319@bps.go.id,-,311,5319,19,-8.7734975,120.6214141
1,BPS KAB. SABU RAIJUA,bps5320@bps.go.id,-,312,5320,19,-10.6240854,121.638781
1,BPS KAB. MALAKA,bps5321@bps.go.id,-,313,5321,19,-9.1024311,124.8824711
1,BPS KOTA KUPANG,bps5371@bps.go.id,-,314,5371,19,-10.1226279,123.7335644
1,BPS KAB. SAMBAS,bps6101@bps.go.id,-,315,6101,20,1.3552455,109.3301439
1,BPS KAB. BENGKAYANG,bps6102@bps.go.id,-,316,6102,20,0.8688077,109.5076686
1,BPS KAB. LANDAK,bps6103@bps.go.id,-,317,6103,20,0.3940369,109.9454933
1,BPS KAB. MEMPAWAH,bps6104@bps.go.id,-,318,6104,20,0.3631556,108.9565079
1,BPS KAB. SANGGAU,bps6105@bps.go.id,-,319,6105,20,0.1244702,110.5887688
1,BPS KAB. KETAPANG,bps6106@bps.go.id,-,320,6106,20,-1.8379222,109.9779968
1,BPS KAB. SINTANG,bps6107@bps.go.id,-,321,6107,20,0.063602,111.4978838
1,BPS KAB. KAPUAS HULU,bps6108@bps.go.id,-,322,6108,20,0.8785858,112.9241334
1,BPS KAB. SEKADAU,bps6109@bps.go.id,-,323,6109,20,0.0112941,110.9550044
1,BPS KAB. MELAWI,bps6110@bps.go.id,-,324,6110,20,-0.3555437,111.7557754
1,BPS KAB. KAYONG UTARA,bps6111@bps.go.id,-,325,6111,20,-1.2344173,109.9578214
1,BPS KAB. KUBU RAYA,bps6112@bps.go.id,-,326,6112,20,-0.13793,109.408283
1,BPS KOTA PONTIANAK,bps6171@bps.go.id,-,327,6171,20,-0.0472484,109.3294497
1,BPS KOTA SINGKAWANG,bps6172@bps.go.id,-,328,6172,20,0.9122576,108.9856826
1,BPS KAB. KOTAWARINGIN BARAT,bps6201@bps.go.id,-,329,6201,21,-2.6856611,111.6319158
1,BPS KAB. KOTAWARINGIN TIMUR,bps6202@bps.go.id,-,330,6202,21,-2.5391935,112.951269
1,BPS KAB. KAPUAS,bps6203@bps.go.id,-,331,6203,21,-3.0145357,114.3855042
1,BPS KAB. BARITO SELATAN,bps6204@bps.go.id,-,332,6204,21,-1.7245036,114.8304564
1,BPS KAB. BARITO UTARA,bps6205@bps.go.id,-,333,6205,21,-0.9491167,114.8990633
1,BPS KAB. SUKAMARA,bps6206@bps.go.id,-,334,6206,21,-2.7573302,111.1936764
1,BPS KAB. LAMANDAU,bps6207@bps.go.id,-,335,6207,21,-2.1881263,111.4325096
1,BPS KAB. SERUYAN,bps6208@bps.go.id,-,336,6208,21,-3.41346,112.538748
1,BPS KAB. KATINGAN,bps6209@bps.go.id,-,337,6209,21,-1.8735722,113.415786
1,BPS KAB. PULANG PISAU,bps6210@bps.go.id,-,338,6210,21,-2.7959434,114.2586462
1,BPS KAB. GUNUNG MAS,bps6211@bps.go.id,-,339,6211,21,-1.1182489,113.8476201
1,BPS KAB. BARITO TIMUR,bps6212@bps.go.id,-,340,6212,21,-2.114892,115.1644702
1,BPS KAB. MURUNG RAYA,bps6213@bps.go.id,-,341,6213,21,-0.6385011,114.5700099
1,BPS KOTA PALANGKARAYA,bps6271@bps.go.id,-,342,6271,21,-2.2090494,113.9218328
1,BPS KAB. TANAH LAUT,bps6301@bps.go.id,-,343,6301,22,-3.5592658,114.6877039
1,BPS KAB. KOTABARU,bps6302@bps.go.id,-,344,6302,22,-3.2480265,116.2211949
1,BPS KAB. BANJAR,bps6303@bps.go.id,-,345,6303,22,-3.411236,114.848975
1,BPS KAB. BARITO KUALA,bps6304@bps.go.id,-,346,6304,22,-2.9830621,114.7375184
1,BPS KAB. TAPIN,bps6305@bps.go.id,-,347,6305,22,-2.933137,115.1537827
1,BPS KAB. HULU SUNGAI SELATAN,bps6306@bps.go.id,-,348,6306,22,-2.7804358,115.2681458
1,BPS KAB. HULU SUNGAI TENGAH,bps6307@bps.go.id,-,349,6307,22,-2.5879136,115.375573
1,BPS KAB. HULU SUNGAI UTARA,bps6308@bps.go.id,-,350,6308,22,-2.41912,115.2465513
1,BPS KAB. TABALONG,bps6309@bps.go.id,-,351,6309,22,-2.1604177,115.3834895
1,BPS KAB. TANAH BUMBU,bps6310@bps.go.id,-,352,6310,22,-3.4812702,115.9565436
1,BPS KAB. BALANGAN,bps6311@bps.go.id,-,353,6311,22,-2.3506727,115.4683502
1,BPS KOTA BANJARMASIN,bps6371@bps.go.id,-,354,6371,22,-3.3200695,114.597784
1,BPS KOTA BANJARBARU,bps6372@bps.go.id,-,355,6372,22,-3.4489263,114.8242712
1,BPS KAB. PASER,bps6401@bps.go.id,-,356,6401,23,-1.9106608,116.1894356
1,BPS KAB. KUTAI BARAT,bps6402@bps.go.id,-,357,6402,23,-0.2447434,115.7051362
1,BPS KAB. KUTAI KARTANEGARA,bps6403@bps.go.id,-,358,6403,23,-0.422909,116.9850181
1,BPS KAB. KUTAI TIMUR,bps6404@bps.go.id,-,359,6404,23,0.5152759,117.6016662
1,BPS KAB. BERAU,bps6405@bps.go.id,-,360,6405,23,2.1472375,117.5020469
1,BPS KAB. PENAJAM PASER UTARA,bps6409@bps.go.id,-,361,6409,23,-1.3095397,116.731697
1,BPS KAB. MAHAKAM ULU,bps6411@bps.go.id,-,362,6411,23,0.6403562,114.8285745
1,BPS KOTA BALIKPAPAN,bps6471@bps.go.id,-,363,6471,23,-1.2777006,116.8277485
1,BPS KOTA SAMARINDA,bps6472@bps.go.id,-,364,6472,23,-0.4872641,117.1591924
1,BPS KOTA BONTANG,bps6474@bps.go.id,-,365,6474,23,0.1382892,117.4983693
1,BPS KAB. MALINAU,bps6501@bps.go.id,-,366,6501,24,3.5597289,116.6175644
1,BPS KAB. BULUNGAN,bps6502@bps.go.id,-,367,6502,24,2.840316,117.3778639
1,BPS KAB. TANA TIDUNG,bps6503@bps.go.id,-,368,6503,24,3.6077992,116.904493
1,BPS KAB. NUNUKAN,bps6504@bps.go.id,-,369,6504,24,4.0910902,117.6993179
1,BPS KOTA TARAKAN,bps6571@bps.go.id,-,370,6571,24,3.314096,117.6066253
1,BPS KAB. BOLAANG MONGONDOW,bps7101@bps.go.id,-,371,7101,25,0.8789219,124.0453966
1,BPS KAB. MINAHASA,bps7102@bps.go.id,-,372,7102,25,1.3812278,124.9435424
1,BPS KAB. KEPULAUAN SANGIHE,bps7103@bps.go.id,-,373,7103,25,3.6013964,125.5107489
1,BPS KAB. KEPULAUAN TALAUD,bps7104@bps.go.id,-,374,7104,25,4.0074246,126.6864643
1,BPS KAB. MINAHASA SELATAN,bps7105@bps.go.id,-,375,7105,25,1.1862305,124.5079054
1,BPS KAB. MINAHASA UTARA,bps7106@bps.go.id,-,376,7106,25,1.4606992,124.973313
1,BPS KAB. BOLAANG MONGONDOW,bps7107@bps.go.id,-,377,7107,25,0.8932067,123.6747623
1,BPS KAB. KEP. SIAU TAGULANDANG,bps7108@bps.go.id,-,378,7108,25,2.741333,125.3669638
1,BPS KAB. MINAHASA TENGGARA,bps7109@bps.go.id,-,379,7109,25,1.3017565,124.9137719
1,BPS KAB. BOLAANG MONGONDOW,bps7110@bps.go.id,-,380,7110,25,0.8789219,124.0453966
1,BPS KAB. BOLAANG MONGONDOW,bps7111@bps.go.id,-,381,7111,25,0.8789219,124.0453966
1,BPS KOTA MANADO,bps7171@bps.go.id,-,382,7171,25,1.4588353,124.8502281
1,BPS KOTA BITUNG,bps7172@bps.go.id,-,383,7172,25,1.4347919,125.1179159
1,BPS KOTA TOMOHON,bps7173@bps.go.id,-,384,7173,25,1.3109691,124.822828
1,BPS KOTA KOTAMOBAGU,bps7174@bps.go.id,-,385,7174,25,0.7320567,124.3218611
1,BPS KAB. BANGGAI KEPULAUAN,bps7201@bps.go.id,-,386,7201,26,-1.3133027,123.2951262
1,BPS KAB. BANGGAI,bps7202@bps.go.id,-,387,7202,26,-1.1314952,123.0422823
1,BPS KAB. MOROWALI,bps7203@bps.go.id,-,388,7203,26,-2.4839519,121.9332979
1,BPS KAB. POSO,bps7204@bps.go.id,-,389,7204,26,-1.3992289,120.756081
1,BPS KAB. DONGGALA,bps7205@bps.go.id,-,390,7205,26,-0.6746875,119.7480465
1,BPS KAB. TOLI TOLI,bps7206@bps.go.id,-,391,7206,26,1.0446827,120.8223977
1,BPS KAB. BUOL,bps7207@bps.go.id,-,392,7207,26,1.1726195,121.4214386
1,BPS KAB. PARIGI MOUTONG,bps7208@bps.go.id,-,393,7208,26,-0.7969254,120.1593234
1,BPS KAB. TOJO UNA UNA,bps7209@bps.go.id,-,394,7209,26,-0.9161875,121.5848042
1,BPS KAB. SIGI,bps7210@bps.go.id,-,395,7210,26,-1.0480024,119.9503267
1,BPS KAB. BANGGAI LAUT,bps7211@bps.go.id,-,396,7211,26,-1.3133027,123.2951262
1,BPS KAB. MOROWALI UTARA,bps7212@bps.go.id,-,397,7212,26,-1.8833859,121.446943
1,BPS KOTA PALU,bps7271@bps.go.id,-,398,7271,26,-0.9052582,119.8908875
1,BPS KAB. KEPULAUAN SELAYAR,bps7301@bps.go.id,-,399,7301,27,-6.1189024,120.4579552
1,BPS KAB. BULUKUMBA,bps7302@bps.go.id,-,400,7302,27,-5.5485026,120.200695
1,BPS KAB. BANTAENG,bps7303@bps.go.id,-,401,7303,27,-5.5455598,119.951477
1,BPS KAB. JENEPONTO,bps7304@bps.go.id,-,402,7304,27,-5.6783321,119.7498101
1,BPS KAB. TAKALAR,bps7305@bps.go.id,-,403,7305,27,-5.4277743,119.438859
1,BPS KAB. GOWA,bps7306@bps.go.id,-,404,7306,27,-5.1993214,119.4534678
1,BPS KAB. SINJAI,bps7307@bps.go.id,-,405,7307,27,-5.1260807,120.2534065
1,BPS KAB. MAROS,bps7308@bps.go.id,-,406,7308,27,-5.0178062,119.5732987
1,BPS KAB. PANGKAJENE KEPULAUAN,bps7309@bps.go.id,-,407,7309,27,-4.8385316,119.5507491
1,BPS KAB. BARRU,bps7310@bps.go.id,-,408,7310,27,-4.4083023,119.6207427
1,BPS KAB. BONE,bps7311@bps.go.id,-,409,7311,27,-4.5387511,120.3079037
1,BPS KAB. SOPPENG,bps7312@bps.go.id,-,410,7312,27,-4.3659394,119.8989427
1,BPS KAB. WAJO,bps7313@bps.go.id,-,411,7313,27,-4.1291358,120.031833
1,BPS KAB. SIDENRENG RAPPANG,bps7314@bps.go.id,-,412,7314,27,-3.9233135,119.7935649
1,BPS KAB. PINRANG,bps7315@bps.go.id,-,413,7315,27,-3.790947,119.653312
1,BPS KAB. ENREKANG,bps7316@bps.go.id,-,414,7316,27,-3.5493843,119.7672325
1,BPS KAB. LUWU,bps7317@bps.go.id,-,415,7317,27,-3.3923335,120.3662737
1,BPS KAB. TANA TORAJA,bps7318@bps.go.id,-,416,7318,27,-3.0961216,119.8535268
1,BPS KAB. LUWU UTARA,bps7322@bps.go.id,-,417,7322,27,-2.5483574,120.3442155
1,BPS KAB. LUWU TIMUR,bps7325@bps.go.id,-,418,7325,27,-2.6136131,121.1223144
1,BPS KAB. TORAJA UTARA,bps7326@bps.go.id,-,419,7326,27,-2.9746404,119.8962829
1,BPS KOTA MAKASSAR,bps7371@bps.go.id,-,420,7371,27,-5.1458053,119.4308063
1,BPS KOTA PARE PARE,bps7372@bps.go.id,-,421,7372,27,-4.0333053,119.6313047
1,BPS KOTA PALOPO,bps7373@bps.go.id,-,422,7373,27,-2.9985985,120.187355
1,BPS KAB. BUTON,bps7401@bps.go.id,-,423,7401,28,-5.4841094,122.8483173
1,BPS KAB. MUNA,bps7402@bps.go.id,-,424,7402,28,-4.8399121,122.7237643
1,BPS KAB. KONAWE,bps7403@bps.go.id,-,425,7403,28,-3.8549832,122.0450585
1,BPS KAB. KOLAKA,bps7404@bps.go.id,-,426,7404,28,-4.0278022,121.7338335
1,BPS KAB. KONAWE SELATAN,bps7405@bps.go.id,-,427,7405,28,-4.3287059,122.2697696
1,BPS KAB. BOMBANA,bps7406@bps.go.id,-,428,7406,28,-4.7327152,122.0299804
1,BPS KAB. WAKATOBI,bps7407@bps.go.id,-,429,7407,28,-5.3436931,123.5497942
1,BPS KAB. KOLAKA UTARA,bps7408@bps.go.id,-,430,7408,28,-3.4957472,120.8861478
1,BPS KAB. BUTON UTARA,bps7409@bps.go.id,-,431,7409,28,-4.7816471,123.1835989
1,BPS KAB. KONAWE UTARA,bps7410@bps.go.id,-,432,7410,28,-3.5088105,122.1056686
1,BPS KAB. KOLAKA TIMUR,bps7411@bps.go.id,-,433,7411,28,-4.0018595,121.870058
1,BPS KAB. KONAWE KEPULAUAN,bps7412@bps.go.id,-,434,7412,28,-5.0143405,114.4574578
1,BPS KAB. MUNA BARAT,bps7413@bps.go.id,-,435,7413,28,-4.8399121,122.7237643
1,BPS KAB. BUTON TENGAH,bps7414@bps.go.id,-,436,7414,28,-5.4841094,122.8483173
1,BPS KAB. BUTON SELATAN,bps7415@bps.go.id,-,437,7415,28,-5.4841094,122.8483173
1,BPS KOTA KENDARI,bps7471@bps.go.id,-,438,7471,28,-3.9986358,122.522941
1,BPS KOTA BAU BAU,bps7472@bps.go.id,-,439,7472,28,-5.4626798,122.6016124
1,BPS KAB. BOALEMO,bps7501@bps.go.id,-,440,7501,29,0.5648162,122.336141
1,BPS KAB. GORONTALO,bps7502@bps.go.id,-,441,7502,29,0.5919832,123.0253494
1,BPS KAB. PAHUWATO,bps7503@bps.go.id,-,442,7503,29,0.4579199,121.9439414
1,BPS KAB. BONE BOLANGO,bps7504@bps.go.id,-,443,7504,29,0.5533169,123.1342681
1,BPS KAB. GORONTALO UTARA,bps7505@bps.go.id,-,444,7505,29,0.7965405,122.8786653
1,BPS KOTA GORONTALO,bps7571@bps.go.id,-,445,7571,29,0.5587443,123.0739881
1,BPS KAB. MAJENE,bps7601@bps.go.id,-,446,7601,30,-3.5620559,118.9376617
1,BPS KAB. POLEWALI MANDAR,bps7602@bps.go.id,-,447,7602,30,-3.4075388,119.3085774
1,BPS KAB. MAMASA,bps7603@bps.go.id,-,448,7603,30,-2.9494912,119.3712768
1,BPS KAB. MAMUJU,bps7604@bps.go.id,-,449,7604,30,-2.6802142,118.8831562
1,BPS KAB. PASANGKAYU,bps7605@bps.go.id,-,450,7605,30,-1.1797007,119.3661012
1,BPS KAB. MAMUJU TENGAH,bps7606@bps.go.id,-,451,7606,30,-2.3841384,119.0877141
1,BPS KAB. KEPULAUAN TANIMBAR,bps8101@bps.go.id,-,452,8101,31,-7.9747312,131.3112725
1,BPS KAB. MALUKU TENGGARA,bps8102@bps.go.id,-,453,8102,31,-5.6513577,132.739008
1,BPS KAB. MALUKU TENGAH,bps8103@bps.go.id,-,454,8103,31,-3.3041734,128.9616509
1,BPS KAB. BURU,bps8104@bps.go.id,-,455,8104,31,-3.233584,127.086017
1,BPS KAB. KEPULAUAN ARU,bps8105@bps.go.id,-,456,8105,31,-5.7723522,134.2144732
1,BPS KAB. SERAM BAGIAN BARAT,bps8106@bps.go.id,-,457,8106,31,-3.0793169,128.2105186
1,BPS KAB. SERAM BAGIAN TIMUR,bps8107@bps.go.id,-,458,8107,31,-3.0982402,130.4711803
1,BPS KAB. MALUKU BARAT DAYA,bps8108@bps.go.id,-,459,8108,31,-8.1579486,127.7886003
1,BPS KAB. BURU SELATAN,bps8109@bps.go.id,-,460,8109,31,-3.8425949,126.7324326
1,BPS KOTA AMBON,bps8171@bps.go.id,-,461,8171,31,-3.6638295,128.2247771
1,BPS KOTA TUAL,bps8172@bps.go.id,-,462,8172,31,-5.6513577,132.739008
1,BPS KAB. HALMAHERA BARAT,bps8201@bps.go.id,-,463,8201,32,1.0831876,127.4733971
1,BPS KAB. HALMAHERA TENGAH,bps8202@bps.go.id,-,464,8202,32,0.3295723,127.8583976
1,BPS KAB. KEPULAUAN SULA,bps8203@bps.go.id,-,465,8203,32,-2.1983814,126.0095771
1,BPS KAB. HALMAHERA SELATAN,bps8204@bps.go.id,-,466,8204,32,-0.6472899,127.5030471
1,BPS KAB. HALMAHERA UTARA,bps8205@bps.go.id,-,467,8205,32,1.7307977,127.9902753
1,BPS KAB. HALMAHERA TIMUR,bps8206@bps.go.id,-,468,8206,32,0.6835519,128.2857517
1,BPS KAB. PULAU MOROTAI,bps8207@bps.go.id,-,469,8207,32,2.0566476,128.3071212
1,BPS KAB. PULAU TALIABU,bps8208@bps.go.id,-,470,8208,32,-1.825744,125.1214564
1,BPS KOTA TERNATE,bps8271@bps.go.id,-,471,8271,32,0.7857105,127.3849141
1,BPS KOTA TIDORE KEPULAUAN,bps8272@bps.go.id,-,472,8272,32,0.663199,127.4482198
1,BPS KAB. FAK FAK,bps9101@bps.go.id,-,473,9101,33,-2.9276723,132.3027512
1,BPS KAB. KAIMANA,bps9102@bps.go.id,-,474,9102,33,-3.6418593,133.7403007
1,BPS KAB. TELUK WONDAMA,bps9103@bps.go.id,-,475,9103,33,-2.825035,134.53608
1,BPS KAB. TELUK BINTUNI,bps9104@bps.go.id,-,476,9104,33,-2.0923514,133.5066634
1,BPS KAB. MANOKWARI,bps9105@bps.go.id,-,477,9105,33,-0.8902002,134.0504605
1,BPS KAB. SORONG SELATAN,bps9106@bps.go.id,-,478,9106,33,-1.473946,132.0894729
1,BPS KAB. SORONG,bps9107@bps.go.id,-,479,9107,33,-1.1771506,131.6890027
1,BPS KAB. RAJA AMPAT,bps9108@bps.go.id,-,480,9108,33,-0.41184,130.8234843
1,BPS KAB. TAMBRAUW,bps9109@bps.go.id,-,481,9109,33,-6.3249684,106.6666453
1,BPS KAB. MAYBRAT,bps9110@bps.go.id,-,482,9110,33,-1.3655687,132.2940383
1,BPS KAB. MANOKWARI SELATAN,bps9111@bps.go.id,-,483,9111,33,-0.8624453,134.0626113
1,BPS KAB. PEGUNUNGAN ARFAK,bps9112@bps.go.id,-,484,9112,33,-1.6697561,132.6797821
1,BPS KOTA SORONG,bps9171@bps.go.id,-,485,9171,33,-0.8803552,131.2885325
1,BPS KAB. MERAUKE,bps9401@bps.go.id,-,486,9401,34,-8.5116578,140.4091634
1,BPS KAB. JAYAWIJAYA,bps9402@bps.go.id,-,487,9402,34,-4.0992374,138.9456582
1,BPS KAB. JAYAPURA,bps9403@bps.go.id,-,488,9403,34,-2.5740161,140.5960441
1,BPS KAB. NABIRE,bps9404@bps.go.id,-,489,9404,34,-3.3653831,135.5014038
1,BPS KAB. KEPULAUAN YAPEN,bps9408@bps.go.id,-,490,9408,34,-1.8724708,136.2375008
1,BPS KAB. BIAK NUMFOR,bps9409@bps.go.id,-,491,9409,34,-1.1723537,136.0905607
1,BPS KAB. PANIAI,bps9410@bps.go.id,-,492,9410,34,-3.9405163,136.4207266
1,BPS KAB. PUNCAK JAYA,bps9411@bps.go.id,-,493,9411,34,-3.7106069,137.9766821
1,BPS KAB. MIMIKA,bps9412@bps.go.id,-,494,9412,34,-4.5674083,136.8864328
1,BPS KAB. BOVEN DIGOEL,bps9413@bps.go.id,-,495,9413,34,-6.1177863,140.3284281
1,BPS KAB. MAPPI,bps9414@bps.go.id,-,496,9414,34,-6.5585258,139.2979358
1,BPS KAB. ASMAT,bps9415@bps.go.id,-,497,9415,34,-5.5351644,138.144932
1,BPS KAB. YAHUKIMO,bps9416@bps.go.id,-,498,9416,34,-4.8756875,139.4684375
1,BPS KAB PEGUNUNGAN BINTANG,bps9417@bps.go.id,-,499,9417,34,-4.9134922,140.6311939
1,BPS KAB. TOLIKARA,bps9418@bps.go.id,-,500,9418,34,-3.6831786,138.4744984
1,BPS KAB. SARMI,bps9419@bps.go.id,-,501,9419,34,-1.9824793,138.7128105
1,BPS KAB. KEEROM,bps9420@bps.go.id,-,502,9420,34,-2.8967539,140.7663303
1,BPS KAB. WAROPEN,bps9426@bps.go.id,-,503,9426,34,-2.2122404,136.4164565
1,BPS KAB. SUPIORI,bps9427@bps.go.id,-,504,9427,34,-0.7457096,135.7398242
1,BPS KAB. MAMBERAMO RAYA,bps9428@bps.go.id,-,505,9428,34,-1.9824793,138.7128105
1,BPS KAB. NDUGA,bps9429@bps.go.id,-,506,9429,34,-4.0358905,138.2915542
1,BPS KAB. LANNY JAYA,bps9430@bps.go.id,-,507,9430,34,-3.951297,138.3120105
1,BPS KAB. MAMBERAMO TENGAH,bps9431@bps.go.id,-,508,9431,34,-2.3593031,138.2922185
1,BPS KAB. YALIMO,bps9432@bps.go.id,-,509,9432,34,-3.7851269,139.4197561
1,BPS KAB. PUNCAK,bps9433@bps.go.id,-,510,9433,34,-3.8415752,137.8070662
1,BPS KAB. DOGIYAI,bps9434@bps.go.id,-,511,9434,34,-3.5505705,135.0805137
1,BPS KAB. INTAN JAYA,bps9435@bps.go.id,-,512,9435,34,-3.4243611,137.1363895
1,BPS KAB. DEIYAI,bps9436@bps.go.id,-,513,9436,34,-4.1298477,136.408159
1,BPS KOTA JAYAPURA,bps9471@bps.go.id,-,514,9471,34,5.558041747,95.32934907
1,BPS PROVINSI ACEH,bps1100@bps.go.id,-,515,1100,1,3.599246197,98.627942
1,BPS PROVINSI SUMATERA UTARA,bps1200@bps.go.id,-,516,1200,2,-0.915850301,100.359622
1,BPS PROVINSI SUMATERA BARAT,bps1300@bps.go.id,-,517,1300,3,0.509999258,101.454729
1,BPS PROVINSI RIAU,bps1400@bps.go.id,-,518,1400,4,-1.606509829,103.5830702
1,BPS PROVINSI JAMBI,bps1500@bps.go.id,-,519,1500,5,-2.974788908,104.7509357
1,BPS PROVINSI SUMATERA SELATAN,bps1600@bps.go.id,-,520,1600,6,-3.826668479,102.3036119
1,BPS PROVINSI BENGKULU,bps1700@bps.go.id,-,521,1700,7,-5.439693688,105.2546241
1,BPS PROVINSI LAMPUNG,bps1800@bps.go.id,-,522,1800,8,-2.157278593,106.1648016
1,BPS PROVINSI KEP. BANGKA BELITUNG,bps1900@bps.go.id,-,523,1900,9,0.91060027,104.4732879
1,BPS PROVINSI KEP. RIAU,bps2100@bps.go.id,-,524,2100,10,-6.193335013,106.852909
1,BPS PROVINSI DKI JAKARTA,bps3100@bps.go.id,-,525,3100,11,-6.898908899,107.6409889
1,BPS PROVINSI JAWA BARAT,bps3200@bps.go.id,-,526,3200,12,-6.992835157,110.4221922
1,BPS PROVINSI JAWA TENGAH,bps3300@bps.go.id,-,527,3300,13,-6.992835157,110.4221922
1,BPS PROVINSI DI YOGYAKARTA,bps3400@bps.go.id,-,528,3400,14,-7.809421644,110.3240924
1,BPS PROVINSI JAWA TIMUR,bps3500@bps.go.id,-,529,3500,15,-7.328964189,112.7457567
1,BPS PROVINSI BANTEN,bps3600@bps.go.id,-,530,3600,16,-6.17136645,106.1608349
1,BPS PROVINSI BALI,bps5100@bps.go.id,-,531,5100,17,-8.673947593,115.2443999
1,BPS PROVINSI NUSA TENGGARA BARAT,bps5200@bps.go.id,-,532,5200,18,-8.61911753,116.0836963
1,BPS PROVINSI NUSA TENGGARA TIMUR,bps5300@bps.go.id,-,533,5300,19,-10.16832186,123.5990057
1,BPS PROVINSI KALIMANTAN BARAT,bps6100@bps.go.id,-,534,6100,20,-0.045520479,109.3211687
1,BPS PROVINSI KALIMANTAN TENGAH,bps6200@bps.go.id,-,535,6200,21,-2.204430915,113.9185196
1,BPS PROVINSI KALIMANTAN SELATAN,bps6300@bps.go.id,-,536,6300,22,-3.462218082,114.81529
1,BPS PROVINSI KALIMANTAN TIMUR,bps6400@bps.go.id,-,537,6400,23,-0.480423884,117.1636687
1,BPS PROVINSI KALIMANTAN UTARA,bps6500@bps.go.id,-,538,6500,24,2.841060691,117.3627084
